id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
1242,1242,TELEVISIÓ,,,,,,,,,,,,
1243,1243,TÉMER,,,,,,,,,,,,
1244,1244,TEMPS,,,,,,,,,,,,
1245,1245,TEMPS,,,,,,,,,,,,
1246,1246,SOSTENIR,,,,,,,,,,,,
1247,1247,TENNIS,,,,,,,,,,,,
1248,1248,TERRA,,,,,,,,,,,,
1249,1249,TERRA,,,,,,,,,,,,
1250,1250,TERRASSA,,,,,,,,,,,,
1251,1251,TERCER,,,,,,,,,,,,
1252,1252,TU,,,,,,,,,,,,
1253,1253,TIA,,,,,,,,,,,,
1254,1254,TIGRE,,,,,,,,,,,,
1255,1255,ONCLE,,,,,,,,,,,,
1256,1256,TOCAR,,,,,,,,,,,,
1257,1257,TOMÀQUET,,,,,,,,,,,,
1258,1258,TEU,,,,,,,,,,,,
1259,1259,TEU,,,,,,,,,,,,
1260,1260,TORNAR A,,,,,,,,,,,,
1261,1261,TORNAR,,,,,,,,,,,,
1262,1262,VOLTANT,,,,,,,,,,,,
1263,1263,AIXETA,,,,,,,,,,,,
1264,1264,TORRE,,,,,,,,,,,,
1265,1265,PASTÍS,,,,,,,,,,,,
1266,1266,TOT,,,,,,,,,,,,
1267,1267,TOT,,,,,,,,,,,,
1268,1268,TRACTAR,,,,,,,,,,,,
1269,1269,TRACTOR,,,,,,,,,,,,
1270,1270,TIRAR,,,,,,,,,,,,
1271,1271,TRANQUIL,,,,,,,,,,,,
1272,1272,TRETZE,,,,,,,,,,,,
1273,1273,TREN,,,,,,,,,,,,
1274,1274,TRENTA,,,,,,,,,,,,
1275,1275,TRES,,,,,,,,,,,,
1276,1276,TRIST,,,,,,,,,,,,
1277,1277,TROMPETA,,,,,,,,,,,,
1278,1278,TRONC,,,,,,,,,,,,
1279,1279,MASSA,,,,,,,,,,,,
1280,1280,MASSA,,,,,,,,,,,,
1281,1281,TU,,,,,,,,,,,,
1282,1282,TÚNEL,,,,,,,,,,,,
1283,1283,DARRER,,,,,,,,,,,,
1284,1284,ÚNIC,,,,,,,,,,,,
1285,1285,UNIR,,,,,,,,,,,,
1286,1286,UNIVERSITAT,,,,,,,,,,,,
1287,1287,UN,,,,,,,,,,,,
1288,1288,UN,,,,,,,,,,,,
1289,1289,USAR,,,,,,,,,,,,
1290,1290,ÚTIL,,,,,,,,,,,,
1291,1291,RAÏM,,,,,,,,,,,,
1292,1292,VACANCES,,,,,,,,,,,,
1293,1293,VACA,,,,,,,,,,,,
1294,1294,BUIT,,,,,,,,,,,,
1295,1295,VALER,,,,,,,,,,,,
1296,1296,MALETA,,,,,,,,,,,,
1297,1297,VALL,,,,,,,,,,,,
1298,1298,VALOR,,,,,,,,,,,,
1299,1299,VEGADA,,,,,,,,,,,,
1300,1300,VELL,,,,,,,,,,,,
1301,1301,VELL,,,,,,,,,,,,
1302,1302,COTXE,,,,,,,,,,,,
1303,1303,VEURE,,,,,,,,,,,,
1304,1304,VEURE’S,,,,,,,,,,,,
1305,1305,VELA,,,,,,,,,,,,
1306,1306,GUANYAR,,,,,,,,,,,,
1307,1307,VENDRE,,,,,,,,,,,,
1308,1308,DIVENDRES,,,,,,,,,,,,
1309,1309,VENIR,,,,,,,,,,,,
1310,1310,VENT,,,,,,,,,,,,
1311,1311,PANXA,,,,,,,,,,,,
1312,1312,VERD,,,,,,,,,,,,
1313,1313,VERDURA,,,,,,,,,,,,
1314,1314,1,,,,,,,,,,,,
1315,1315,CUC,,,,,,,,,,,,
1316,1316,CAP A,,,,,,,,,,,,
1317,1317,VESTIT,,,,,,,,,,,,
1318,1318,ROBA,,,,,,,,,,,,
1319,1319,PEÇA,,,,,,,,,,,,
1320,1320,VESTIR,,,,,,,,,,,,
1321,1321,VESTIR-SE,,,,,,,,,,,,
1322,1322,GOT,,,,,,,,,,,,
1323,1323,CINTA,,,,,,,,,,,,
1324,1324,CARRER,,,,,,,,,,,,
1325,1325,CARRETERA,,,,,,,,,,,,
1326,1326,VIA,,,,,,,,,,,,
1327,1327,VIATGE,,,,,,,,,,,,
1328,1328,VIATGER,,,,,,,,,,,,
1329,1329,VIATJAR,,,,,,,,,,,,
1330,1330,VINT,,,,,,,,,,,,
1331,1331,GRANJA,,,,,,,,,,,,
1332,1332,POBLE,,,,,,,,,,,,
1333,1333,VI,,,,,,,,,,,,
1334,1334,MORAT,,,,,,,,,,,,
1335,1335,VISITAR,,,,,,,,,,,,
1336,1336,VISTA,,,,,,,,,,,,
1337,1337,VIDA,,,,,,,,,,,,
1338,1338,VIURE,,,,,,,,,,,,
1339,1339,VIU,,,,,,,,,,,,
1340,1340,LLEST,,,,,,,,,,,,
1341,1341,VEU,,,,,,,,,,,,
1342,1342,VOLAR,,,,,,,,,,,,
1343,1343,VOLER,,,,,,,,,,,,
1344,1344,GANA,,,,,,,,,,,,
1345,1345,GUINEU,,,,,,,,,,,,
1346,1346,VOLTA,,,,,,,,,,,,
1347,1347,VOMITAR,,,,,,,,,,,,
1348,1348,VOSALTRES,,,,,,,,,,,,
1349,1349,VOSTÈ,,,,,,,,,,,,
1350,1350,US,,,,,,,,,,,,
1351,1351,US,,,,,,,,,,,,
1352,1352,VOSTRE,,,,,,,,,,,,
1353,1353,VOSTRE,,,,,,,,,,,,
1354,1354,ZERO,,,,,,,,,,,,
