id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
1211,1211,SUC,,,,,,,,,,,,
1212,1212,SUC,,,,,,,,,,,,
1213,1213,SUD,,,,,,,,,,,,
1214,1214,SUFICIENT,,,,,,,,,,,,
1215,1215,DESTUL,,,,,,,,,,,,
1216,1216,SUGE,,,,,,,,,,,,
1217,1217,ALIMENTARĂ,,,,,,,,,,,,
1218,1218,PRESUPUNE,,,,,,,,,,,,
1219,1219,SUS,,,,,,,,,,,,
1220,1220,TĂCEA,,,,,,,,,,,,
1221,1221,ATARE,,,,,,,,,,,,
1222,1222,TĂIA,,,,,,,,,,,,
1223,1223,ATÂTA,,,,,,,,,,,,
1224,1224,ATÂT DE,,,,,,,,,,,,
1225,1225,COVOR,,,,,,,,,,,,
1226,1226,ÎNTÂRZIA,,,,,,,,,,,,
1227,1227,TÂRZIU,,,,,,,,,,,,
1228,1228,CEAŞCĂ,,,,,,,,,,,,
1229,1229,SCÂNDURĂ,,,,,,,,,,,,
1230,1230,TABLĂ DE ŞCOLAR,,,,,,,,,,,,
1231,1231,TAUR,,,,,,,,,,,,
1232,1232,TAXI,,,,,,,,,,,,
1233,1233,TE,,,,,,,,,,,,
1234,1234,ŢIE,,,,,,,,,,,,
1235,1235,CEAI,,,,,,,,,,,,
1236,1236,TEATRU,,,,,,,,,,,,
1237,1237,TAVAN,,,,,,,,,,,,
1238,1238,ACOPERIŞ,,,,,,,,,,,,
1239,1239,STOFĂ,,,,,,,,,,,,
1240,1240,TELEFONA,,,,,,,,,,,,
1241,1241,TELEFON,,,,,,,,,,,,
1242,1242,TELEVIZIUNE,,,,,,,,,,,,
1243,1243,TEME,,,,,,,,,,,,
1244,1244,TIMP,,,,,,,,,,,,
1245,1245,VREME,,,,,,,,,,,,
1246,1246,ȚINE,,,,,,,,,,,,
1247,1247,TENIS,,,,,,,,,,,,
1248,1248,PĂMÂNT,,,,,,,,,,,,
1249,1249,PĂMÂNT,,,,,,,,,,,,
1250,1250,TERASĂ,,,,,,,,,,,,
1251,1251,TREILEA,,,,,,,,,,,,
1252,1252,TINE,,,,,,,,,,,,
1253,1253,MĂTUŞĂ,,,,,,,,,,,,
1254,1254,TIGRU,,,,,,,,,,,,
1255,1255,UNCHI,,,,,,,,,,,,
1256,1256,ATINGE,,,,,,,,,,,,
1257,1257,ROŞIE,,,,,,,,,,,,
1258,1258,TĂU,,,,,,,,,,,,
1259,1259,TĂU,,,,,,,,,,,,
1260,1260,REPETA,,,,,,,,,,,,
1261,1261,ÎNTOARCE,,,,,,,,,,,,
1262,1262,ÎMPREJUR,,,,,,,,,,,,
1263,1263,ROBINET,,,,,,,,,,,,
1264,1264,TURN,,,,,,,,,,,,
1265,1265,PRĂJITURĂ,,,,,,,,,,,,
1266,1266,TOT,,,,,,,,,,,,
1267,1267,TOTUL,,,,,,,,,,,,
1268,1268,TRATA,,,,,,,,,,,,
1269,1269,TRACTOR,,,,,,,,,,,,
1270,1270,TRAGE,,,,,,,,,,,,
1271,1271,LINIŞTIT,,,,,,,,,,,,
1272,1272,TREISPREZECE,,,,,,,,,,,,
1273,1273,TREN,,,,,,,,,,,,
1274,1274,TREIZECI,,,,,,,,,,,,
1275,1275,TREI,,,,,,,,,,,,
1276,1276,TRIST,,,,,,,,,,,,
1277,1277,GOARNĂ,,,,,,,,,,,,
1278,1278,TRUNCHI,,,,,,,,,,,,
1279,1279,PREA DE,,,,,,,,,,,,
1280,1280,PREA MULT,,,,,,,,,,,,
1281,1281,TU,,,,,,,,,,,,
1282,1282,TUNEL,,,,,,,,,,,,
1283,1283,ULTIM,,,,,,,,,,,,
1284,1284,UNIC,,,,,,,,,,,,
1285,1285,ATAŞA,,,,,,,,,,,,
1286,1286,UNIVERSITATE,,,,,,,,,,,,
1287,1287,UNU,,,,,,,,,,,,
1288,1288,UN,,,,,,,,,,,,
1289,1289,ÎNTREBUINŢA,,,,,,,,,,,,
1290,1290,UTIL,,,,,,,,,,,,
1291,1291,STRUGURE,,,,,,,,,,,,
1292,1292,CONCEDIU,,,,,,,,,,,,
1293,1293,VACĂ,,,,,,,,,,,,
1294,1294,GOL,,,,,,,,,,,,
1295,1295,VALORA,,,,,,,,,,,,
1296,1296,GEAMANTAN,,,,,,,,,,,,
1297,1297,VALE,,,,,,,,,,,,
1298,1298,VALOARE,,,,,,,,,,,,
1299,1299,DATĂ,,,,,,,,,,,,
1300,1300,BĂTRÂN,,,,,,,,,,,,
1301,1301,VECHI,,,,,,,,,,,,
1302,1302,MAŞINĂ,,,,,,,,,,,,
1303,1303,VEDEA,,,,,,,,,,,,
1304,1304,VEDEA,,,,,,,,,,,,
1305,1305,VELĂ,,,,,,,,,,,,
1306,1306,ÎNVINGE,,,,,,,,,,,,
1307,1307,VINDE,,,,,,,,,,,,
1308,1308,VINERI,,,,,,,,,,,,
1309,1309,VENI,,,,,,,,,,,,
1310,1310,VÂNT,,,,,,,,,,,,
1311,1311,BURTĂ,,,,,,,,,,,,
1312,1312,VERDE,,,,,,,,,,,,
1313,1313,ZARZAVAT,,,,,,,,,,,,
1314,1314,ADEVĂR,,,,,,,,,,,,
1315,1315,VIERME,,,,,,,,,,,,
1316,1316,CĂTRE,,,,,,,,,,,,
1317,1317,COSTUM,,,,,,,,,,,,
1318,1318,HAINE,,,,,,,,,,,,
1319,1319,OBIECT DE ÎMBRĂCĂMINTE,,,,,,,,,,,,
1320,1320,ÎMBRĂCA,,,,,,,,,,,,
1321,1321,ÎMBRĂCA,,,,,,,,,,,,
1322,1322,PAHAR,,,,,,,,,,,,
1323,1323,PANGLICĂ,,,,,,,,,,,,
1324,1324,STRADĂ,,,,,,,,,,,,
1325,1325,ŞOSEA,,,,,,,,,,,,
1326,1326,CALE FERATĂ,,,,,,,,,,,,
1327,1327,CĂLĂTORIE,,,,,,,,,,,,
1328,1328,CĂLĂTOR,,,,,,,,,,,,
1329,1329,CĂLĂTORI,,,,,,,,,,,,
1330,1330,DOUĂZECI,,,,,,,,,,,,
1331,1331,FERMĂ,,,,,,,,,,,,
1332,1332,TÂRG,,,,,,,,,,,,
1333,1333,VIN,,,,,,,,,,,,
1334,1334,MOV,,,,,,,,,,,,
1335,1335,VIZITA,,,,,,,,,,,,
1336,1336,VĂZ,,,,,,,,,,,,
1337,1337,VIAŢĂ,,,,,,,,,,,,
1338,1338,TRĂI,,,,,,,,,,,,
1339,1339,VIU,,,,,,,,,,,,
1340,1340,VIOI,,,,,,,,,,,,
1341,1341,VOCE,,,,,,,,,,,,
1342,1342,ZBURA,,,,,,,,,,,,
1343,1343,VREA,,,,,,,,,,,,
1344,1344,POFTĂ,,,,,,,,,,,,
1345,1345,VULPE,,,,,,,,,,,,
1346,1346,ÎNCONJUR,,,,,,,,,,,,
1347,1347,VOMĂ,,,,,,,,,,,,
1348,1348,VOI,,,,,,,,,,,,
1349,1349,DUMNEATA,,,,,,,,,,,,
1350,1350,VĂ,,,,,,,,,,,,
1351,1351,VOUĂ,,,,,,,,,,,,
1352,1352,VOSTRU,,,,,,,,,,,,
1353,1353,VOSTRU,,,,,,,,,,,,
1354,1354,ZERO,,,,,,,,,,,,
