id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
1221,1221,TALE,,,,,,,,,,,,
1222,1222,TAGLIARE,,,,,,,,,,,,
1223,1223,TANTO,,,,,,,,,,,,
1224,1224,TANTO,,,,,,,,,,,,
1225,1225,TAPPETO,,,,,,,,,,,,
1226,1226,TARDARE,,,,,,,,,,,,
1227,1227,TARDI,,,,,,,,,,,,
1228,1228,TAZZA,,,,,,,,,,,,
1229,1229,ASSE,,,,,,,,,,,,
1230,1230,LAVAGNA,,,,,,,,,,,,
1231,1231,TORO,,,,,,,,,,,,
1232,1232,TAXI,,,,,,,,,,,,
1233,1233,TI,,,,,,,,,,,,
1234,1234,TI,,,,,,,,,,,,
1235,1235,TÈ,,,,,,,,,,,,
1236,1236,TEATRO,,,,,,,,,,,,
1237,1237,SOFFITTO,,,,,,,,,,,,
1238,1238,TETTO,,,,,,,,,,,,
1239,1239,STOFFA,,,,,,,,,,,,
1240,1240,TELEFONARE,,,,,,,,,,,,
1241,1241,TELEFONO,,,,,,,,,,,,
1242,1242,TELEVISIONE,,,,,,,,,,,,
1243,1243,TEMERE,,,,,,,,,,,,
1244,1244,TEMPO,,,,,,,,,,,,
1245,1245,TEMPO,,,,,,,,,,,,
1246,1246,TENERE,,,,,,,,,,,,
1247,1247,TENNIS,,,,,,,,,,,,
1248,1248,TERRA,,,,,,,,,,,,
1249,1249,TERRA,,,,,,,,,,,,
1250,1250,TERRAZZA,,,,,,,,,,,,
1251,1251,TERZO,,,,,,,,,,,,
1252,1252,TE,,,,,,,,,,,,
1253,1253,ZIA,,,,,,,,,,,,
1254,1254,TIGRE,,,,,,,,,,,,
1255,1255,ZIO,,,,,,,,,,,,
1256,1256,TOCCARE,,,,,,,,,,,,
1257,1257,POMODORO,,,,,,,,,,,,
1258,1258,TUO,,,,,,,,,,,,
1259,1259,TUO,,,,,,,,,,,,
1260,1260,TORNARE A,,,,,,,,,,,,
1261,1261,TORNARE,,,,,,,,,,,,
1262,1262,INTORNO,,,,,,,,,,,,
1263,1263,RUBINETTO,,,,,,,,,,,,
1264,1264,TORRE,,,,,,,,,,,,
1265,1265,TORTA,,,,,,,,,,,,
1266,1266,TUTTO,,,,,,,,,,,,
1267,1267,TUTTO,,,,,,,,,,,,
1268,1268,TRATTARE,,,,,,,,,,,,
1269,1269,TRATTORE,,,,,,,,,,,,
1270,1270,TIRARE,,,,,,,,,,,,
1271,1271,TRANQUILLO,,,,,,,,,,,,
1272,1272,TREDICI,,,,,,,,,,,,
1273,1273,TRENO,,,,,,,,,,,,
1274,1274,TRENTA,,,,,,,,,,,,
1275,1275,TRE,,,,,,,,,,,,
1276,1276,TRISTE,,,,,,,,,,,,
1277,1277,TROMBA,,,,,,,,,,,,
1278,1278,TRONCO,,,,,,,,,,,,
1279,1279,TROPPO,,,,,,,,,,,,
1280,1280,TROPPO,,,,,,,,,,,,
1281,1281,TU,,,,,,,,,,,,
1282,1282,GALLERIA,,,,,,,,,,,,
1283,1283,ULTIMO,,,,,,,,,,,,
1284,1284,UNICO,,,,,,,,,,,,
1285,1285,UNIRE,,,,,,,,,,,,
1286,1286,UNIVERSITÀ,,,,,,,,,,,,
1287,1287,UNO,,,,,,,,,,,,
1288,1288,UN,,,,,,,,,,,,
1289,1289,USARE,,,,,,,,,,,,
1290,1290,UTILE,,,,,,,,,,,,
1291,1291,UVA,,,,,,,,,,,,
1292,1292,VACANZE,,,,,,,,,,,,
1293,1293,VACCA,,,,,,,,,,,,
1294,1294,VUOTO,,,,,,,,,,,,
1295,1295,VALERE,,,,,,,,,,,,
1296,1296,VALIGIA,,,,,,,,,,,,
1297,1297,VALLE,,,,,,,,,,,,
1298,1298,VALORE,,,,,,,,,,,,
1299,1299,VOLTA,,,,,,,,,,,,
1300,1300,VECCHIO,,,,,,,,,,,,
1301,1301,VECCHIO,,,,,,,,,,,,
1302,1302,MACCHINA,,,,,,,,,,,,
1303,1303,VEDERE,,,,,,,,,,,,
1304,1304,VEDERSI,,,,,,,,,,,,
1305,1305,VELA,,,,,,,,,,,,
1306,1306,VINCERE,,,,,,,,,,,,
1307,1307,VENDERE,,,,,,,,,,,,
1308,1308,VENERDÌ,,,,,,,,,,,,
1309,1309,VENIRE,,,,,,,,,,,,
1310,1310,VENTO,,,,,,,,,,,,
1311,1311,VENTRE,,,,,,,,,,,,
1312,1312,VERDE,,,,,,,,,,,,
1313,1313,VERDURA,,,,,,,,,,,,
1314,1314,VERITÀ,,,,,,,,,,,,
1315,1315,VERME,,,,,,,,,,,,
1316,1316,VERSO,,,,,,,,,,,,
1317,1317,VESTITO,,,,,,,,,,,,
1318,1318,ABBIGLIAMENTO,,,,,,,,,,,,
1319,1319,INDUMENTO,,,,,,,,,,,,
1320,1320,VESTIRE,,,,,,,,,,,,
1321,1321,VESTIRSI,,,,,,,,,,,,
1322,1322,BICCHIERE,,,,,,,,,,,,
1323,1323,NASTRO,,,,,,,,,,,,
1324,1324,VIA,,,,,,,,,,,,
1325,1325,STRADA,,,,,,,,,,,,
1326,1326,BINARIO,,,,,,,,,,,,
1327,1327,VIAGGIO,,,,,,,,,,,,
1328,1328,VIAGGIATORE,,,,,,,,,,,,
1329,1329,VIAGGIARE,,,,,,,,,,,,
1330,1330,VENTI,,,,,,,,,,,,
1331,1331,FATTORIA,,,,,,,,,,,,
1332,1332,PAESE,,,,,,,,,,,,
1333,1333,VINO,,,,,,,,,,,,
1334,1334,VIOLA,,,,,,,,,,,,
1335,1335,VISITARE,,,,,,,,,,,,
1336,1336,VISTA,,,,,,,,,,,,
1337,1337,VITA,,,,,,,,,,,,
1338,1338,VIVERE,,,,,,,,,,,,
1339,1339,VIVO,,,,,,,,,,,,
1340,1340,SVEGLIO,,,,,,,,,,,,
1341,1341,VOCE,,,,,,,,,,,,
1342,1342,VOLARE,,,,,,,,,,,,
1343,1343,VOLERE,,,,,,,,,,,,
1344,1344,VOGLIA,,,,,,,,,,,,
1345,1345,VOLPE,,,,,,,,,,,,
1346,1346,VOLTA,,,,,,,,,,,,
1347,1347,VOMITARE,,,,,,,,,,,,
1348,1348,VOI,,,,,,,,,,,,
1349,1349,LEI,,,,,,,,,,,,
1350,1350,VI,,,,,,,,,,,,
1351,1351,VI,,,,,,,,,,,,
1352,1352,VOSTRO,,,,,,,,,,,,
1353,1353,VOSTRO,,,,,,,,,,,,
1354,1354,ZERO,,,,,,,,,,,,
