id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
1233,1233,TE,,,,,,,,,,,,
1234,1234,TE,,,,,,,,,,,,
1235,1235,TÉ,,,,,,,,,,,,
1236,1236,TEATRO,,,,,,,,,,,,
1237,1237,TECHO,,,,,,,,,,,,
1238,1238,TEJADO,,,,,,,,,,,,
1239,1239,TELA,,,,,,,,,,,,
1240,1240,TELEFONEAR,,,,,,,,,,,,
1241,1241,TELÉFONO,,,,,,,,,,,,
1242,1242,TELEVISIÓN,,,,,,,,,,,,
1243,1243,TEMER,,,,,,,,,,,,
1244,1244,TIEMPO,,,,,,,,,,,,
1245,1245,TIEMPO,,,,,,,,,,,,
1246,1246,SOSTENER,,,,,,,,,,,,
1247,1247,TENIS,,,,,,,,,,,,
1248,1248,TIERRA,,,,,,,,,,,,
1249,1249,TIERRA,,,,,,,,,,,,
1250,1250,TERRAZA,,,,,,,,,,,,
1251,1251,TERCER,,,,,,,,,,,,
1252,1252,TI,,,,,,,,,,,,
1253,1253,TÍA,,,,,,,,,,,,
1254,1254,TIGRE,,,,,,,,,,,,
1255,1255,TÍO,,,,,,,,,,,,
1256,1256,TOCAR,,,,,,,,,,,,
1257,1257,TOMATE,,,,,,,,,,,,
1258,1258,TU,,,,,,,,,,,,
1259,1259,TUYO,,,,,,,,,,,,
1260,1260,VOLVER A,,,,,,,,,,,,
1261,1261,VOLVER,,,,,,,,,,,,
1262,1262,ALREDEDOR,,,,,,,,,,,,
1263,1263,GRIFO,,,,,,,,,,,,
1264,1264,TORRE,,,,,,,,,,,,
1265,1265,PASTEL,,,,,,,,,,,,
1266,1266,TODO,,,,,,,,,,,,
1267,1267,TODO,,,,,,,,,,,,
1268,1268,TRATAR,,,,,,,,,,,,
1269,1269,TRACTOR,,,,,,,,,,,,
1270,1270,TIRAR,,,,,,,,,,,,
1271,1271,TRANQUILO,,,,,,,,,,,,
1272,1272,TRECE,,,,,,,,,,,,
1273,1273,TREN,,,,,,,,,,,,
1274,1274,TREINTA,,,,,,,,,,,,
1275,1275,TRES,,,,,,,,,,,,
1276,1276,TRISTE,,,,,,,,,,,,
1277,1277,TROMPETA,,,,,,,,,,,,
1278,1278,TRONCO,,,,,,,,,,,,
1279,1279,DEMASIADO,,,,,,,,,,,,
1280,1280,DEMASIADO,,,,,,,,,,,,
1281,1281,TÚ,,,,,,,,,,,,
1282,1282,TÚNEL,,,,,,,,,,,,
1283,1283,ÚLTIMO,,,,,,,,,,,,
1284,1284,ÚNICO,,,,,,,,,,,,
1285,1285,UNIR,,,,,,,,,,,,
1286,1286,UNIVERSIDAD,,,,,,,,,,,,
1287,1287,UNO,,,,,,,,,,,,
1288,1288,UN,,,,,,,,,,,,
1289,1289,USAR,,,,,,,,,,,,
1290,1290,ÚTIL,,,,,,,,,,,,
1291,1291,UVA,,,,,,,,,,,,
1292,1292,VACACIONES,,,,,,,,,,,,
1293,1293,VACA,,,,,,,,,,,,
1294,1294,VACÍO,,,,,,,,,,,,
1295,1295,VALER,,,,,,,,,,,,
1296,1296,MALETA,,,,,,,,,,,,
1297,1297,VALLE,,,,,,,,,,,,
1298,1298,VALOR,,,,,,,,,,,,
1299,1299,VEZ,,,,,,,,,,,,
1300,1300,VIEJO,,,,,,,,,,,,
1301,1301,VIEJO,,,,,,,,,,,,
1302,1302,COCHE,,,,,,,,,,,,
1303,1303,VER,,,,,,,,,,,,
1304,1304,VERSE,,,,,,,,,,,,
1305,1305,VELA,,,,,,,,,,,,
1306,1306,GANAR,,,,,,,,,,,,
1307,1307,VENDER,,,,,,,,,,,,
1308,1308,VIERNES,,,,,,,,,,,,
1309,1309,VENIR,,,,,,,,,,,,
1310,1310,VIENTO,,,,,,,,,,,,
1311,1311,BARRIGA,,,,,,,,,,,,
1312,1312,VERDE,,,,,,,,,,,,
1313,1313,VERDURA,,,,,,,,,,,,
1314,1314,VERDAD,,,,,,,,,,,,
1315,1315,GUSANO,,,,,,,,,,,,
1316,1316,HACIA,,,,,,,,,,,,
1317,1317,VESTIDO,,,,,,,,,,,,
1318,1318,ROPA,,,,,,,,,,,,
1319,1319,PRENDA,,,,,,,,,,,,
1320,1320,VESTIR,,,,,,,,,,,,
1321,1321,VESTIRSE,,,,,,,,,,,,
1322,1322,VASO,,,,,,,,,,,,
1323,1323,CINTA,,,,,,,,,,,,
1324,1324,CALLE,,,,,,,,,,,,
1325,1325,CARRETERA,,,,,,,,,,,,
1326,1326,VÍA,,,,,,,,,,,,
1327,1327,VIAJE,,,,,,,,,,,,
1328,1328,VIAJERO,,,,,,,,,,,,
1329,1329,VIAJAR,,,,,,,,,,,,
1330,1330,VEINTE,,,,,,,,,,,,
1331,1331,GRANJA,,,,,,,,,,,,
1332,1332,PUEBLO,,,,,,,,,,,,
1333,1333,VINO,,,,,,,,,,,,
1334,1334,MORADO,,,,,,,,,,,,
1335,1335,VISITAR,,,,,,,,,,,,
1336,1336,VISTA,,,,,,,,,,,,
1337,1337,VIDA,,,,,,,,,,,,
1338,1338,VIVIR,,,,,,,,,,,,
1339,1339,VIVO,,,,,,,,,,,,
1340,1340,LISTO,,,,,,,,,,,,
1341,1341,VOZ,,,,,,,,,,,,
1342,1342,VOLAR,,,,,,,,,,,,
1343,1343,QUERER,,,,,,,,,,,,
1344,1344,GANA,,,,,,,,,,,,
1345,1345,ZORRO,,,,,,,,,,,,
1346,1346,VUELTA,,,,,,,,,,,,
1347,1347,VOMITAR,,,,,,,,,,,,
1348,1348,VOSOTROS,,,,,,,,,,,,
1349,1349,USTED,,,,,,,,,,,,
1350,1350,OS,,,,,,,,,,,,
1351,1351,OS,,,,,,,,,,,,
1352,1352,VUESTRO,,,,,,,,,,,,
1353,1353,VUESTRO,,,,,,,,,,,,
1354,1354,CERO,,,,,,,,,,,,
